Duration(ms);Popularity;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Track_Name_Artist_Name;Artists;id
184280;70;0.619;0.459;7;-5.782;0;0.0334;0.56;0;0.137;0.498;126.803;4;Trampoline (with ZAYN) - SHAED,ZAYN;SHAED,ZAYN;1iQDltZqI7BXnHrFy4Qo1k
248986;0;0.378;0.388;10;-9.017;1;0.036;0.472;0;0.157;0.188;72.293;4;Wrong Direction - Hailee Steinfeld;Hailee Steinfeld;7GCVboEDzfL3NKp1NrAgHR
192000;50;0.565;0.548;5;-8.376;1;0.18;0.4;0;0.252;0.159;104.892;4;Golf On TV feat. JP Saxe - Lennon Stella,JP Saxe;Lennon Stella,JP Saxe;5xROgo35i9a9IbQgN56Clz
151746;35;0.583;0.476;2;-9.487;1;0.0388;0.55;0.00156;0.212;0.555;158.186;4;fear - gnash;gnash;3a2FhJ70spMJtowNUr2gdC
196853;60;0.454;0.351;8;-6.807;0;0.0464;0.0591;0.000785;0.115;0.0655;187.802;4;All Of My Love - RAYE,Young Adz;RAYE,Young Adz;1fuOQttSZc7ztlH42OK8VC
221693;21;0.625;0.778;1;-7.057;0;0.0474;0.448;0.00000123;0.0913;0.579;103.926;4;Same Things - Georgia Lines;Georgia Lines;1yOMBi35wDRhmOAjjVnSzi
223270;64;0.375;0.461;9;-6.202;1;0.0279;0.627;0;0.386;0.233;75.217;4;Selfish - Madison Beer;Madison Beer;4PV0uE5pZSh44E3NqNNDEH
146146;32;0.784;0.278;6;-10.745;1;0.041;0.918;0.000196;0.112;0.741;105.034;4;always, i'll care - Jeremy Zucker;Jeremy Zucker;1LdS1ULS9e18oW3M2C1MUj
206360;65;0.701;0.396;4;-10.182;0;0.119;0.112;0.0209;0.223;0.115;129.004;4;Eleven - Khalid;Khalid;1ToprX3cpBiXoAe5eNSk74
205462;37;0.317;0.545;11;-6.439;0;0.0469;0.039;0;0.116;0.14;139.014;5;Gone - Blake Rose;Blake Rose;6sHxpnCerm9M6A5zaFFNfs
144386;0;0.594;0.26;5;-9.062;1;0.0601;0.779;0;0.0924;0.303;84.648;3;Lonely - Noah Cyrus;Noah Cyrus;3Lp8Xd2K7TwlY32SPvXkvF
163547;68;0.636;0.243;2;-9.509;1;0.04;0.815;0;0.111;0.239;142.016;4;Slow - shy martin;shy martin;1Ia95g66IhlAJ3qVI4qI8W
205386;28;0.773;0.568;0;-7.113;1;0.0577;0.162;0;0.15;0.693;134.945;4;No Hard Feelings - Navvy;Navvy;56e1OI7Ps69lh30Dhnfrsw
187727;0;0.696;0.565;5;-7.237;0;0.0605;0.652;0.00000202;0.121;0.599;156.11;4;Oh My God - Alec Benjamin;Alec Benjamin;2U12JbtnFSYa5Av5wEcEDX
176283;56;0.723;0.726;1;-3.835;0;0.0472;0.0564;0.000126;0.057;0.962;100.051;4;No Judgement - Niall Horan;Niall Horan;5IUOU5xkzGHsRFOYNu3GSK
223255;0;0.866;0.399;7;-10.938;1;0.0745;0.117;0;0.0689;0.713;129.047;4;Yellow Hearts - Ant Saunders;Ant Saunders;20JtELGPfOAMq7FpUt8eSM
177311;0;0.414;0.208;0;-13.577;1;0.0467;0.851;0.0000149;0.118;0.327;127.45;4;In And Out Of Love - Oh Wonder;Oh Wonder;4b49GXwSHKvb4FxJhzGixD
221095;62;0.626;0.55;9;-5.105;0;0.029;0.051;0;0.118;0.123;133.976;4;Finally // beautiful stranger - Halsey;Halsey;5YvcUK2eXJ2OllqDuEg18S
166666;38;0.926;0.418;6;-8.154;1;0.0471;0.37;0.0000778;0.158;0.335;128.003;4;hungover & i miss u - gnash;gnash;47rks3vghBGi3B8q7ZIFkv
148629;0;0.654;0.367;5;-10.203;1;0.0938;0.825;0.000505;0.106;0.489;119.986;4;Love Songs - Kaash Paige;Kaash Paige;6ABrDJwa6iVFuT1O1F9ZUm
157322;49;0.41;0.476;7;-7.382;1;0.076;0.312;0;0.111;0.206;73.315;4;Scared to Be Happy - Navvy;Navvy;0QoVCYP01x9GQobu9ixkJ5
254532;28;0.359;0.416;3;-8.536;0;0.0442;0.199;0;0.181;0.306;86.295;4;Pan!c - Audrey Mika;Audrey Mika;4HOkeDp3SLwwRconQAt3Yj
156106;1;0.708;0.186;9;-8.953;0;0.0422;0.868;0;0.0779;0.321;72.541;4;July - Noah Cyrus;Noah Cyrus;5a6pdCHlWS2ekOOQ70QnAr
191880;59;0.72;0.481;8;-6.516;0;0.0432;0.136;0.0034;0.301;0.253;126.005;4;notice me (feat. BENEE) - ROLE MODEL,BENEE;ROLE MODEL,BENEE;3WowsoNoWeMqTH2suWv9MW
218586;0;0.543;0.483;2;-8.222;1;0.0697;0.285;0.000026;0.155;0.183;142.851;4;Older - Shallou,Daya;Shallou,Daya;6qQ8a6M6o5mfj9wTdrbSgG
245425;86;0.704;0.225;6;-14.454;0;0.0994;0.902;0.657;0.106;0.243;120.006;4;everything i wanted - Billie Eilish;Billie Eilish;3ZCTVFBt2Brf31RLEnCkWJ
218826;58;0.637;0.478;11;-5.783;0;0.03;0.101;0;0.103;0.201;99.989;3;Free Time - Ruel;Ruel;0fNLObXT9pvc3VED0oAevd
196951;16;0.39;0.333;10;-8.295;1;0.0312;0.32;0.0000209;0.0823;0.239;119.534;4;Overthink - GRAACE;GRAACE;1BFxensWSRkyyY5raYnuBe
162033;0;0.637;0.661;5;-5.217;0;0.05;0.527;0;0.18;0.694;151.148;4;Mind Is A Prison - Alec Benjamin;Alec Benjamin;4GGSmoTmc5LClrowB4SmEw
161626;0;0.699;0.663;2;-5.697;1;0.0891;0.568;0.00000383;0.13;0.379;94.042;4;Kissing Other People - Lennon Stella;Lennon Stella;2x3HyOx0Jd9MnlnAQRtIL3
180146;67;0.801;0.589;7;-5.157;1;0.0485;0.0863;0;0.162;0.58;116.934;4;Glitter - BENEE;BENEE;23TPP1eeElFfvYVznskwCY
183173;12;0.615;0.332;7;-10.161;1;0.0295;0.639;0;0.15;0.515;125.894;4;Still Waiting to Start - Nina Nesbitt;Nina Nesbitt;3hAQVgA6Vn9gB8aq70Dm9h
172124;43;0.807;0.362;9;-8.531;1;0.0677;0.771;0;0.109;0.393;81.943;4;Too Much To H8 - Paige;Paige;3jsZnIOR0xnPg9XB8Ah7RQ
241336;0;0.627;0.592;6;-4.636;0;0.0525;0.198;0;0.264;0.207;90.069;4;My Kingdom - Jacob Biermann;Jacob Biermann;6Dj8TVGLrfvFS5TnBvSkcI
180240;55;0.762;0.585;8;-8.819;1;0.102;0.478;0;0.113;0.303;140.005;4;Keep On - Sasha Alex Sloan;Sasha Alex Sloan;4gbB4ORVF9jqFWgPF8277Z
166533;66;0.8;0.516;6;-8.076;0;0.127;0.365;0.00206;0.134;0.443;106.122;4;Something About You (with Rudimental) - Chill Mix - Elderbrook,Rudimental;Elderbrook,Rudimental;6sgqf4wXFWSAmjL1TEXNvZ
178000;43;0.55;0.808;8;-4.44;1;0.102;0.213;0.000118;0.155;0.497;137.935;4;Sad Songs In The Summer - Olivia O'Brien;Olivia O'Brien;1MijKOgtIl3uK70qYrZnoy
212974;35;0.665;0.786;6;-6.035;1;0.0381;0.00234;0.0000469;0.134;0.215;114.049;4;Don't Say - Robinson;Robinson;6rHC7eMaQDDpbm29WuuJbe
167227;20;0.729;0.493;7;-7.656;1;0.0419;0.201;0.0000711;0.0562;0.374;105.035;4;That Night - Indyah;Indyah;34sfGtzQl376IwomFqbJ2L
170181;12;0.485;0.333;0;-10.996;1;0.0738;0.453;0;0.181;0.376;109.265;4;rock bottom - carobae;carobae;3z7pGjbbFGjPt8ne55e0YW
206817;45;0.666;0.702;5;-1.716;1;0.11;0.146;0;0.127;0.417;160.05;4;NEVER GONNA LIKE YOU - Bea Miller,Snakehips;Bea Miller,Snakehips;5lzp3WgXCd94gI7cQaQ9bQ
221680;0;0.674;0.698;5;-6.371;1;0.0288;0.636;0.000176;0.172;0.45;105.975;4;My Love - Anna of the North;Anna of the North;3akpDdQJUVckqG4r1bmR25
212876;0;0.601;0.418;11;-9.655;1;0.0305;0.55;0.00366;0.0818;0.193;145.929;4;Plans - Sydnee Carter;Sydnee Carter;2Lh2If9wZCmdg1DVKqa9Ac
157220;65;0.665;0.712;1;-7.536;1;0.0527;0.00103;0.00333;0.102;0.669;93.992;4;Up All Night - Khalid;Khalid;1mpD5Q8IM32I4bF6eCpU74
201086;63;0.623;0.525;0;-8.084;1;0.136;0.344;0.0000177;0.0971;0.516;191.817;4;Fired Up - Grace Carter;Grace Carter;7gxW8RQnNQHAFi6aBVMCBL
211757;0;0.575;0.646;0;-7.072;1;0.28;0.0862;0.0000152;0.096;0.14;185.698;4;Homesick - Foley;Foley;2aebx3mv9S8pzFA1EQkyKN
227106;37;0.573;0.615;0;-6.792;1;0.131;0.434;0;0.156;0.303;82.065;4;Poser - Grace VanderWaal;Grace VanderWaal;4rsEOdoWVGGXTY50Pk0P5F
196250;18;0.655;0.708;2;-6.239;0;0.0347;0.416;0.000176;0.0722;0.339;97.044;4;Good When We Fight - Eluera;Eluera;4TJGsrIFo68kqminpeJLRu
165160;43;0.764;0.742;4;-6.308;1;0.261;0.512;0.00000174;0.111;0.67;163.966;4;Flowers & Superpowers - Wafia;Wafia;0qTeYzqoW8qHv4ioYM66XD
215106;51;0.577;0.661;11;-4.962;1;0.134;0.518;0;0.076;0.737;79.009;4;Finally Feel Good - James Arthur;James Arthur;1QyxXnQXlGqG28syVg3LyP
206436;56;0.753;0.41;0;-10.636;0;0.132;0.817;0.00219;0.104;0.23;92.999;4;smiling when i die - Sasha Alex Sloan;Sasha Alex Sloan;7yCyhsU75MYdbeqRLhLY51
199871;36;0.743;0.588;10;-7.405;0;0.0781;0.29;0;0.141;0.899;77.976;4;Bloom - Paige;Paige;5KGAL7bQE8vkF2mTUJfthi
214906;0;0.704;0.758;0;-3.537;1;0.0402;0.233;0.00144;0.0924;0.534;120.003;4;Circles - Post Malone;Post Malone;4VginDwYTP2eaHJzO0QMjG
184144;0;0.643;0.526;1;-8.324;0;0.0486;0.149;0.00000224;0.432;0.163;104.98;4;Circles - George Alice;George Alice;33BXu8dmmXBQSDaGmqDu2B
168546;60;0.478;0.504;9;-6.91;0;0.0305;0.162;0;0.119;0.309;86.048;4;tear myself apart - Tate McRae;Tate McRae;57m2Kve0xnAgYVAPxMLKHS
192326;45;0.671;0.586;4;-6.477;0;0.0786;0.133;0;0.383;0.478;125.806;4;Real Thing - Ruel;Ruel;072PI4U52gO1NasX4Lpv7Z
180640;30;0.66;0.449;7;-6.573;1;0.0442;0.209;0;0.111;0.237;133.984;4;Losing Me - Gabrielle Aplin,JP Cooper;Gabrielle Aplin,JP Cooper;4P6g8wuXeR3wznFk7WnI4w
198861;53;0.502;0.416;0;-9.741;1;0.39;0.762;0;0.106;0.281;170.667;4;Like You - Tatiana Manaois;Tatiana Manaois;70RnJj7bJB7WrnPg1IiMqU
189729;38;0.475;0.4;2;-5.028;0;0.026;0.851;0;0.131;0.286;94.862;3;Joke's On You - Acoustic - Charlotte Lawrence;Charlotte Lawrence;7sDO194LVW5x4vic4ZAjgy
229412;72;0.442;0.585;0;-10.332;0;0.0964;0.0984;0.391;0.14;0.116;97.565;4;Better - Khalid;Khalid;4T3fNx3CgwDRRYgmFCbD4J
220598;39;0.61;0.475;1;-7.2;1;0.0279;0.13;0;0.0802;0.436;123.02;4;Somewhere In Neverland (Acoustic) - All Time Low;All Time Low;5CVXM0oPrmzZykiMP6FMr5
299656;0;0.396;0.694;0;-4.479;1;0.0459;0.0208;0.000386;0.111;0.0939;85.7;4;Reverie (feat. King Deco) - ILLENIUM,King Deco;ILLENIUM,King Deco;5xBw4KxEiFQwJ27U1Woy9l
189973;0;0.422;0.81;4;-5.154;0;0.144;0.0809;0.00775;0.0648;0.192;139.986;4;I'd Love To Change The World - Matstubs Remix - Jetta,Matstubs;Jetta,Matstubs;41oWiFvBdeS6srKVl20hmt
245250;56;0.41;0.711;4;-3.064;1;0.0432;0.373;0.00179;0.139;0.266;159.837;4;Fractures (feat. Nevve) - ILLENIUM,Nevve;ILLENIUM,Nevve;6H0zRPEV1ezBHOidNXSt1D
240000;53;0.594;0.916;11;-4.158;1;0.0331;0.000585;0.635;0.0854;0.32;140.011;4;Run - Veorra;Veorra;4aJH4kVoy2tlhCwiwrMDeb
234909;0;0.54;0.59;0;-4.359;1;0.0528;0.446;0;0.14;0.267;119.878;4;Never Be Like You (feat. Kai) - Flume,kai;Flume,kai;6y0igZArWVi6Iz0rj35c1Y
214838;46;0.658;0.856;6;-4.062;0;0.0495;0.031;0;0.05;0.413;124.039;4;Two Minds - NERO;NERO;5RmpD1Z77amkLly5tLyviz
189000;35;0.74;0.899;4;-4.094;1;0.0347;0.0684;0.0000213;0.344;0.439;127.033;4;Chemistry (feat. Clara Mae) - Steve Void,No Mondays,Clara Mae;Steve Void,No Mondays,Clara Mae;2zi6CQ9L7SBIVE5fOfqAlE
239853;62;0.57;0.763;1;-4.137;1;0.0573;0.0857;0.00000249;0.0932;0.43;150.088;4;Light - San Holo;San Holo;6jq6rcOikCZAmjliAgAmfT
242352;0;0.576;0.551;11;-7.895;1;0.237;0.012;0.00301;0.0752;0.324;76.46;4;BWU - San Holo;San Holo;6PqBsSRFien0uQDFALUK9N
265655;44;0.676;0.716;2;-7.912;1;0.0425;0.0121;0.185;0.124;0.31;144.983;4;Fly - San Holo;San Holo;7AfoVVRv3unCBEXNZnf2mj
204800;25;0.557;0.882;0;-1.569;1;0.0562;0.578;0.00873;0.0768;0.507;150.021;4;So Long (feat. Zada) - Dropout,Zada;Dropout,Zada;78NscxbWBYbqGt9bbIDhSm
249660;22;0.631;0.638;5;-6.785;0;0.0271;0.0379;0.000631;0.0978;0.167;95.96;4;Lightweight - Original Mix - Jason Burns,Sarah Winters;Jason Burns,Sarah Winters;6CXnGQ9Sup6rImwPrnSEEW
254896;55;0.574;0.576;1;-8.267;1;0.0446;0.0579;0.00147;0.208;0.287;145.094;4;Limelight (NGHTMRE Remix) - Just A Gent,NGHTMRE;Just A Gent,NGHTMRE;3mof6Z6vz6gonsuIEQXank
248000;49;0.599;0.553;5;-8.176;1;0.0325;0.448;0.905;0.137;0.191;120.025;4;Memories That You Call (feat. Monsoonsiren) - ODESZA,Monsoonsiren;ODESZA,Monsoonsiren;2gpVdtEWFwUyl6uLLmvBzW
280810;49;0.342;0.277;5;-12.568;0;0.0403;0.052;0.188;0.0897;0.102;139.951;4;Afterglow - Phaeleh,Soundmouse;Phaeleh,Soundmouse;6Wz07vZfYX1JXlhAErUct8
238598;21;0.506;0.463;0;-7.103;1;0.0302;0.136;0.00014;0.137;0.289;125.089;4;Everything - ROZES;ROZES;25tYQ6Js4zWNPwLWmXpU4P
225000;33;0.663;0.767;6;-3.718;0;0.125;0.253;0.00000253;0.0294;0.348;128.008;4;Reflections (Milkman Remix) - Milkman,MisterWives;Milkman,MisterWives;06S0W9CBU0v07oU2fH1UC4
238497;40;0.277;0.872;7;-5.302;0;0.502;0.323;0.0000532;0.33;0.281;159.149;4;Darling (feat. Missio) - Said The Sky,Missio;Said The Sky,Missio;5CrxyHP494lmFlLCOdiva8
220000;38;0.646;0.744;0;-7.778;1;0.0468;0.244;0.769;0.0608;0.0325;125.991;4;Dad - Thylacine,Camille Després;Thylacine,Camille Després;5S3pIDP8jepnflsLVohEEM
336000;0;0.553;0.665;7;-6.217;1;0.0292;0.0107;0.067;0.102;0.183;140.02;4;Gravity (feat. Isabel Higuero) - Tut Tut Child,Isabel Higuero;Tut Tut Child,Isabel Higuero;1mYK5f8QB2eWa55MEhuX7f
238080;42;0.749;0.682;0;-5.048;1;0.0588;0.036;0.205;0.113;0.605;125.008;4;Faded - Odesza Remix - ZHU,ODESZA;ZHU,ODESZA;229bPwH03ZeXd44j93aYVR
203585;0;0.451;0.433;7;-8.704;0;0.0479;0.596;0.0561;0.119;0.16;116.454;4;Livewire - Oh Wonder;Oh Wonder;4xCDna3QZvvCI3W9GbwMZ0
196465;0;0.658;0.45;9;-8.296;1;0.0874;0.748;0.00000746;0.0813;0.405;141.74;4;Drive - Oh Wonder;Oh Wonder;7z5NVCKp62kmRBwuI7pF2S
224740;0;0.637;0.476;11;-7.135;0;0.058;0.249;0.00000107;0.115;0.265;87.019;4;Without You - Oh Wonder;Oh Wonder;6Nl5jjykRxa7salssZ0aER
180119;0;0.595;0.352;5;-10.422;0;0.0326;0.596;0.0000343;0.0855;0.0712;130.11;4;Technicolour Beat - Oh Wonder;Oh Wonder;1p0ziArbexSnA0FK2bhEsu
187107;0;0.643;0.418;5;-8.228;0;0.0493;0.585;0.00000496;0.191;0.633;111.789;4;Dazzle - Oh Wonder;Oh Wonder;70hPrDT6LMcokDWFF9qYYV
207089;0;0.545;0.805;2;-2.097;0;0.0455;0.0662;0;0.107;0.427;134.027;4;Heart of Steel - Raiden,Bright Lights;Raiden,Bright Lights;3gHgjkXEaAfIRmlodnQtnG
203600;0;0.588;0.94;7;-3.141;1;0.0441;0.0357;0.00000739;0.282;0.237;140.016;4;Frontlines - Crankdat Remix - Zeds Dead,NGHTMRE,GG Magree,Crankdat;Zeds Dead,NGHTMRE,GG Magree,Crankdat;0fdasziBJcLIgy2FHSXjob
211468;26;0.451;0.792;7;-5.525;0;0.0409;0.00545;0.00559;0.114;0.0824;142.94;4;Something About You - Conro's Ultra Miami 2016 Remix - Paris Blohm,Blondfire,Conro;Paris Blohm,Blondfire,Conro;6VcqiwjK1U683BexdJiRlo
216000;24;0.458;0.523;5;-12.185;0;0.0572;0.0872;0.0000329;0.0697;0.324;139.758;4;Undercover - Devault Remix - Kehlani,Devault;Kehlani,Devault;2csIyFgOxMfxE9yn02Rc2A
218845;2;0.692;0.602;9;-4.603;1;0.0673;0.358;0;0.112;0.298;121.954;4;Icarus - Ghost Loft Remix - R3HAB,Ghost Loft;R3HAB,Ghost Loft;4tNaC9xdo65pgl1QAaygA4
187558;29;0.552;0.912;5;-3.711;0;0.146;0.0573;0;0.131;0.475;128.012;4;Cracked Wall - VASSY,Florian Picasso;VASSY,Florian Picasso;1CJgfODji2eSPXKsN5SzUL
226333;0;0.573;0.739;4;-4.273;0;0.0413;0.137;0.0000429;0.0748;0.435;123.002;4;Smoke Signals - Hotel Garuda;Hotel Garuda;1o8KTF7xZLE5tXeQVApo2e
182066;34;0.581;0.909;5;-2.596;0;0.0456;0.0314;0.00492;0.36;0.418;124.04;4;Love On My Mind - Lucas & Steve;Lucas & Steve;5QVBokwUWIavseFwkN2xqm
190676;35;0.6;0.604;6;-6.444;0;0.0668;0.032;0.0000137;0.269;0.428;169.989;4;Stranded - WRLD,smle,Kiddo A.I.;WRLD,smle,Kiddo A.I.;73gVOsFHeCX6Lf80aH3v9E
158772;60;0.67;0.847;9;-3.723;1;0.043;0.0156;0;0.22;0.613;150.109;4;Ain't My Fault - R3hab Remix - Zara Larsson,R3HAB;Zara Larsson,R3HAB;3YPlsrk0Voe8AOa1jyN891
220420;0;0.693;0.85;11;-3.436;0;0.0405;0.0215;0.00266;0.192;0.237;98.09;4;Bring Back the Summer (feat. OLY) - Not Your Dope Remix - Rain Man,Oly,Not Your Dope;Rain Man,Oly,Not Your Dope;1cg9BfCNuU7I5vwpEriWQS
359500;38;0.448;0.725;9;-5.259;0;0.0454;0.0316;0.00000125;0.426;0.231;151.962;4;Hold feat. Daniela Andrade - Original Mix - Dabin,Daniela Andrade;Dabin,Daniela Andrade;5Kr01FtRG1qf7nHJJoGAX9
173203;10;0.673;0.595;0;-6.075;1;0.0863;0.183;0.0000671;0.149;0.558;94.237;4;Trouble - R3HAB,VÉRITÉ;R3HAB,VÉRITÉ;3A2waEDfZQfl6RNOn8Y1xW
245581;45;0.837;0.492;0;-7.792;1;0.354;0.371;0.0401;0.102;0.417;85.951;4;It's Strange (feat. K.Flay) - Louis The Child,K.Flay;Louis The Child,K.Flay;2Th9BGKvfZG8bKQSACitwG
179154;56;0.687;0.799;0;-1.498;1;0.0354;0.00286;0.0565;0.21;0.67;142;4;Moving On - Marshmello;Marshmello;6Ehy8wRUYjAZcMMRCxMZVM
281844;17;0.512;0.936;2;-4.496;1;0.0787;0.00876;0.0000441;0.645;0.244;159.986;4;Lately - Dead Robot,tribes.;Dead Robot,tribes.;4nHRjukz1QhJpkZw6p1JZN
201682;36;0.551;0.624;4;-7.837;0;0.0347;0.0225;0;0.365;0.329;144.031;4;Keep Me from You (feat. ODA) - MORTEN,ODA;MORTEN,ODA;401Xo6kdmYwDZ5l0RDsjC4
185600;0;0.667;0.86;1;-3.74;1;0.0527;0.235;0;0.135;0.461;150.114;4;Show & Tell (feat. Claire Ridgely) - Said The Sky,Claire Ridgely;Said The Sky,Claire Ridgely;0FEVuP7eiEvn5IP1VwxirC
185763;0;0.38;0.433;6;-7.715;1;0.0378;0.143;0.000038;0.336;0.165;144.113;4;New Love - ODA;ODA;6NoOjzfPIcthjuwmmVllQt
246677;0;0.434;0.788;1;-5.682;0;0.0696;0.00435;0;0.561;0.306;139.89;4;Silent Skies - Seven Lions,Karra;Seven Lions,Karra;1WdhMGAc2q5gp2j049BZJy
184714;0;0.626;0.715;9;-4.746;1;0.0421;0.00538;0.00000138;0.174;0.287;104.968;4;Now Or Never - R3hab Remix - Halsey,R3HAB;Halsey,R3HAB;6AxeQXv4guZziuAQptgeyV
160758;3;0.604;0.688;5;-7.411;0;0.0562;0.0945;0;0.14;0.349;145.072;4;Hold Me - R3HAB;R3HAB;2a9xGmpgNyNz9QVRIDOlUl
192400;0;0.435;0.606;7;-6.272;0;0.399;0.383;0;0.0945;0.108;71.528;4;Meet Me [OTR Remix] - Mickey Valen,Noé,OTR;Mickey Valen,Noé,OTR;2Y4Glf7uB47Is4eWtypOOW
189778;0;0.46;0.658;10;-5.692;0;0.0351;0.0931;0.000432;0.0777;0.142;86.122;4;We Won't Leave You - Steve Void,Syence;Steve Void,Syence;1vMPOXedoeZCtHzBB2Vart
193142;4;0.477;0.581;10;-7.555;0;0.117;0.454;0.00000159;0.196;0.171;110.049;4;Killing Time - R3HAB,Felix Cartal;R3HAB,Felix Cartal;5XVO2yXESFgE9og4IwrILf
174492;45;0.602;0.591;10;-7.668;0;0.034;0.0752;0.000876;0.133;0.263;128.014;4;Electric (R3hab Remix) - Alina Baraz,Khalid,R3HAB;Alina Baraz,Khalid,R3HAB;4OwDB9U8SgzGEUMQHHz8MY
242011;59;0.377;0.723;7;-2.951;1;0.046;0.181;0;0.0815;0.167;84.139;4;Crawl Outta Love - ILLENIUM,Annika Wells;ILLENIUM,Annika Wells;0q7oMII7kWTj1ZSX6GT6LU
202886;0;0.608;0.736;6;-6.7;1;0.165;0.051;0;0.215;0.489;97.038;4;Sleepy Eyes - Elohim,Whethan;Elohim,Whethan;5Evr0t8NPHYbfEqLWsvV1o
239226;42;0.53;0.55;0;-6.631;0;0.0457;0.00747;0.000492;0.0898;0.208;139.98;4;Youth - Adventure Club Remix - Foxes,Adventure Club;Foxes,Adventure Club;4dQOR8mMWcrbF0xRRnW5Y6
160285;8;0.718;0.681;5;-4.593;0;0.0361;0.253;0.0000188;0.208;0.356;139.998;4;You Could Be - R3HAB,Khrebto;R3HAB,Khrebto;1PM8OIREXRl5lFb06852rr
204387;43;0.619;0.859;0;-4.161;1;0.088;0.00465;0.000327;0.0823;0.499;154.853;4;Make Me (Cry) - Marshmello Remix - Noah Cyrus,Labrinth,Marshmello;Noah Cyrus,Labrinth,Marshmello;0PUWNk7gooEAHUMW5V6e39
157758;0;0.399;0.804;5;-3.6;0;0.13;0.135;0;0.423;0.673;173.905;4;Alone - R3hab Remix - Jessie Ware,R3HAB;Jessie Ware,R3HAB;46jMZoqmE3QcWbNADS40wn
233684;46;0.336;0.746;1;-4.315;0;0.0685;0.136;0;0.737;0.21;151.756;4;One Thing - San Holo;San Holo;6Nt8JXqD73iPp1tJLJduaQ
343800;0;0.709;0.677;11;-8.421;0;0.0407;0.0199;0.0141;0.141;0.103;105.004;4;Something About You - ODESZA Remix - Hayden James,ODESZA;Hayden James,ODESZA;2m8GfSKLEKgxnQ8IatGeam
242117;36;0.371;0.667;0;-5.328;0;0.0596;0.0166;0;0.364;0.234;170.013;4;Freesol (Dabin Remix) - Seven Lions,Skyler Stonestreet,Dabin;Seven Lions,Skyler Stonestreet,Dabin;5cwqO4thrTUj42WShkF39w
278400;30;0.498;0.778;2;-3.236;1;0.0508;0.463;0;0.101;0.182;149.89;4;Moments - MitiS,Adara;MitiS,Adara;1S1SmyaFUHdAVAl16eZlgj
146999;51;0.672;0.763;2;-3.864;0;0.0565;0.0728;0;0.135;0.318;139.94;4;I Would Like - R3hab Remix - Zara Larsson,R3HAB;Zara Larsson,R3HAB;6gXTlkZQjtNo5j3Kp86H4G
248156;0;0.625;0.707;2;-4.761;1;0.0337;0.22;0;0.213;0.479;138.064;4;Feel Good (feat. Daya) - Gryffin,ILLENIUM,Daya;Gryffin,ILLENIUM,Daya;0NyOeqzqjVM9j7IuWp2oJ6
180147;0;0.76;0.604;0;-6.454;1;0.193;0.0531;0.000204;0.102;0.554;94.194;4;Last To Leave (feat. Caroline Ailin) - Louis The Child,Caroline Ailin;Louis The Child,Caroline Ailin;2Uom73ehNYdAY6JopMRJ3M
250440;37;0.466;0.755;6;-7.472;0;0.0484;0.173;0.00344;0.171;0.391;83.98;4;Afraid - Spotify Sessions Curated by Jim Eno - The Neighbourhood;The Neighbourhood;2LEFfsq272ijpJPZuKen8Z
203880;56;0.566;0.681;9;-5.443;0;0.0299;0.0149;0;0.104;0.187;119.916;4;Leaving Tonight - The Neighbourhood;The Neighbourhood;29Yh58naXOw0Cgt6Xm4EI3
197266;60;0.49;0.79;5;-4.833;0;0.0699;0.0156;0.00118;0.219;0.285;149.903;4;Let It Go - The Neighbourhood;The Neighbourhood;6cWpj6c5pNZYEk5KYjNBji
206960;56;0.83;0.828;9;-5.562;0;0.0494;0.0509;0.00824;0.331;0.665;89.905;4;No Grey - The Neighbourhood;The Neighbourhood;2NNzvsOFpztTUUzk6rcnPH
234480;67;0.359;0.625;6;-9.387;0;0.146;0.114;0.000019;0.0787;0.154;111.866;4;#icanteven (feat. French Montana) - The Neighbourhood,French Montana;The Neighbourhood,French Montana;0xSfELjbi6QwmprLDu4Nrx
295960;0;0.282;0.386;8;-9.669;0;0.0366;0.776;0.00016;0.104;0.0866;97.806;4;24 - Lana Del Rey;Britney Spears,Backstreet Boys;5x0ON9RTinvk06U7SwLXjW
342093;0;0.259;0.471;2;-6.929;0;0.0303;0.565;0.0194;0.242;0.0899;138.025;3;Shades Of Cool - Lana Del Rey;Lana Del Rey;75e76E0b1ryVvE1ZCTif6P
351640;0;0.444;0.666;1;-6.629;1;0.0398;0.543;0.00328;0.111;0.0946;107.914;4;Brooklyn Baby - Lana Del Rey;Lana Del Rey;7m7eypHKuo3hMgxAULDeOP
212226;0;0.517;0.687;5;-5.926;1;0.0614;0.589;0.189;0.129;0.172;129.802;4;Fucked My Way Up To The Top - Lana Del Rey;Lana Del Rey;3LxgG9eP8JuzQ42zrWBzb9
271480;0;0.314;0.172;10;-12.484;0;0.0333;0.889;0.00001;0.134;0.185;109.978;1;Old Money - Lana Del Rey;Lana Del Rey;5jbYpsQ90SOPOkORyG4a4F
314533;0;0.319;0.523;5;-7.572;1;0.0454;0.281;0.00891;0.0942;0.12;116.144;4;Black Beauty - Lana Del Rey;Lana Del Rey;1NAkjMi6MINo28Qaip4qe0
285400;75;0.428;0.626;4;-6.639;0;0.0339;0.222;0.0000822;0.277;0.379;86.02;4;Born To Die - Lana Del Rey;Lana Del Rey;1ApG71dw2jb1wDnFvc8BIg
